gene,Score,p,qvalue
BRCA1,0.99999964,0.005703198494825923,0.6176527643791412
NKX3-1,0.99999964,0.005703198494825923,0.6176527643791412
FSIP2,0.99999964,0.005703198494825923,0.6176527643791412
MGA,0.99999964,0.005703198494825923,0.6176527643791412
SORL1,0.99999964,0.005703198494825923,0.6176527643791412
TUBB3,0.99999964,0.005703198494825923,0.6176527643791412
FRAS1,0.99999964,0.005703198494825923,0.6176527643791412
CHD4,0.99999964,0.005703198494825923,0.6176527643791412
EIF4A2,0.99999964,0.005703198494825923,0.6176527643791412
UBE2M,0.99999964,0.005703198494825923,0.6176527643791412
ANKRD30A,0.99999964,0.005703198494825923,0.6176527643791412
HERC2,0.99999964,0.005703198494825923,0.6176527643791412
BCKDHB,0.9999995,0.006291157102539913,0.6243651320593223
CNTN5,0.9999995,0.006291157102539913,0.6243651320593223
SCN11A,0.9999995,0.006291157102539913,0.6243651320593223
DNAH17,0.9999995,0.006291157102539913,0.6243651320593223
GRPEL1,0.9999995,0.006291157102539913,0.6243651320593223
SYNE2,0.9999995,0.006291157102539913,0.6243651320593223
MROH2B,0.9999994,0.0068791157102540135,0.6243651320593223
C1D,0.9999994,0.0068791157102540135,0.6243651320593223
C6,0.9999994,0.0068791157102540135,0.6243651320593223
DLC1,0.9999994,0.0068791157102540135,0.6243651320593223
KCNH5,0.9999994,0.0068791157102540135,0.6243651320593223
KMT2E,0.9999994,0.0068791157102540135,0.6243651320593223
INPPL1,0.9999994,0.0068791157102540135,0.6243651320593223
KIAA1549,0.9999994,0.0068791157102540135,0.6243651320593223
CFTR,0.9999994,0.0068791157102540135,0.6243651320593223
ZBTB5,0.9999994,0.0068791157102540135,0.6243651320593223
FLNA,0.9999994,0.0068791157102540135,0.6243651320593223
UBE2D3,0.9999994,0.0068791157102540135,0.6243651320593223
CCT6A,0.9999993,0.00705550329256821,0.6243651320593223
RPS23,0.9999993,0.00705550329256821,0.6243651320593223
MUC17,0.9999993,0.00705550329256821,0.6243651320593223
STX18,0.9999993,0.00705550329256821,0.6243651320593223
ZAR1,0.9999993,0.00705550329256821,0.6243651320593223
NFATC4,0.9999993,0.00705550329256821,0.6243651320593223
VHL,0.9999993,0.00705550329256821,0.6243651320593223
COL3A1,0.99999917,0.007290686735653806,0.6243651320593223
CMTM4,0.99999917,0.007290686735653806,0.6243651320593223
CUL5,0.99999917,0.007290686735653806,0.6243651320593223
ZFP36L2,0.99999917,0.007290686735653806,0.6243651320593223
PTPRK,0.99999917,0.007290686735653806,0.6243651320593223
PCDHB7,0.99999917,0.007290686735653806,0.6243651320593223
VAC14,0.99999917,0.007290686735653806,0.6243651320593223
YY1,0.99999917,0.007290686735653806,0.6243651320593223
TPM1,0.99999917,0.007290686735653806,0.6243651320593223
FANCF,0.99999917,0.007290686735653806,0.6243651320593223
PRRC2B,0.99999905,0.007525870178739402,0.6243651320593223
THSD7B,0.99999905,0.007525870178739402,0.6243651320593223
CTNNB1,0.99999905,0.007525870178739402,0.6243651320593223
COL27A1,0.9999989,0.007702257761053599,0.6243651320593223
FBXW7,0.9999989,0.007702257761053599,0.6243651320593223
DICER1,0.9999989,0.007702257761053599,0.6243651320593223
VPS13B,0.9999989,0.007702257761053599,0.6243651320593223
ARID1A,0.9999989,0.007702257761053599,0.6243651320593223
LAMA2,0.9999989,0.007702257761053599,0.6243651320593223
PTPRD,0.9999988,0.008113828786453392,0.6243651320593223
PCNXL2,0.9999988,0.008113828786453392,0.6243651320593223
COL5A3,0.9999988,0.008113828786453392,0.6243651320593223
TMC5,0.9999988,0.008113828786453392,0.6243651320593223
CDKN3,0.9999987,0.008349012229538988,0.6243651320593223
SETD2,0.9999987,0.008349012229538988,0.6243651320593223
SMAD2,0.9999987,0.008349012229538988,0.6243651320593223
UNC13C,0.9999987,0.008349012229538988,0.6243651320593223
RP1,0.9999987,0.008349012229538988,0.6243651320593223
PIK3R1,0.9999987,0.008349012229538988,0.6243651320593223
RIPPLY2,0.9999987,0.008349012229538988,0.6243651320593223
MUC5B,0.99999857,0.008701787394167382,0.6243651320593223
KMT2D,0.99999857,0.008701787394167382,0.6243651320593223
TP53AIP1,0.99999857,0.008701787394167382,0.6243651320593223
TARS,0.99999845,0.008878174976481579,0.6243651320593223
