gene,Score,p,qvalue
FAM131C,0.9999993,0.006916358947306689,0.468253968253966
UBR4,0.99999917,0.007209425004396031,0.4749034749034775
COPS5,0.99999917,0.007209425004396031,0.4749034749034775
AGO2,0.99999917,0.007209425004396031,0.4749034749034775
MKI67,0.99999917,0.007209425004396031,0.4749034749034775
MSH2,0.99999917,0.007209425004396031,0.4749034749034775
ATR,0.99999917,0.007209425004396031,0.4749034749034775
TPTE,0.99999917,0.007209425004396031,0.4749034749034775
MOB1B,0.99999905,0.007502491061485261,0.48301886792452847
MED13,0.99999905,0.007502491061485261,0.48301886792452847
ZFP36L1,0.99999905,0.007502491061485261,0.48301886792452847
HCFC2,0.99999905,0.007502491061485261,0.48301886792452847
DNAH17,0.99999905,0.007502491061485261,0.48301886792452847
PKHD1L1,0.99999905,0.007502491061485261,0.48301886792452847
ROS1,0.9999989,0.007678330695738755,0.4869888475836391
ANKRD30B,0.9999989,0.007678330695738755,0.4869888475836391
MSH6,0.9999989,0.007678330695738755,0.4869888475836391
FAM174B,0.9999989,0.007678330695738755,0.4869888475836391
COL12A1,0.9999988,0.008088623175663834,0.49462365591398083
ROCK2,0.9999988,0.008088623175663834,0.49462365591398083
TLE1,0.9999988,0.008088623175663834,0.49462365591398083
CANX,0.9999988,0.008088623175663834,0.49462365591398083
SGTB,0.9999988,0.008088623175663834,0.49462365591398083
QKI,0.9999988,0.008088623175663834,0.49462365591398083
RBM27,0.9999988,0.008088623175663834,0.49462365591398083
CHD9,0.9999988,0.008088623175663834,0.49462365591398083
ASPM,0.9999988,0.008088623175663834,0.49462365591398083
MYRF,0.9999988,0.008088623175663834,0.49462365591398083
KRTAP4-11,0.9999987,0.008323076021335196,0.4999999999999993
NQO1,0.9999987,0.008323076021335196,0.4999999999999993
SETX,0.9999987,0.008323076021335196,0.4999999999999993
USP34,0.9999987,0.008323076021335196,0.4999999999999993
VPS13B,0.9999987,0.008323076021335196,0.4999999999999993
