gene,Score,p,qvalue
LRRIQ1,0.9992988,0.035733622089875516,0.9549681033873978
CHD3,0.9992398,0.035733622089875516,0.9549681033873978
ZNF827,0.99914634,0.037899296155928575,0.9983757444504613
CHEK2,0.9989706,0.04223064428803469,1.0
ZFHX3,0.99887294,0.043313481321061165,1.0
CACNA1A,0.9988281,0.043313481321061165,1.0
KATNAL2,0.99869955,0.0438548998375744,1.0
HOXA1,0.99869305,0.0438548998375744,1.0
LTBP2,0.9985209,0.04656199242014081,1.0
PLIN2,0.9983669,0.04818624796968052,1.0
TSC2,0.99833256,0.048727666486193866,1.0
ELF1,0.9982973,0.0492690850027071,1.0
ADRB2,0.998252,0.0492690850027071,1.0
CBY1,0.99818903,0.04981050351922034,1.0
CHST10,0.9981786,0.04981050351922034,1.0
LRRC16A,0.99804616,0.05143475906876016,1.0
NAA16,0.99804604,0.05143475906876016,1.0
NOTCH2NL,0.99797183,0.052517596101786634,1.0
LNX1,0.99788946,0.05468327016783969,1.0
TRAF2,0.9977831,0.05576610720086628,1.0
C17orf85,0.99772984,0.05576610720086628,1.0
RREB1,0.9977151,0.05576610720086628,1.0
MTOR,0.9976597,0.05576610720086628,1.0
QRICH2,0.99762964,0.05576610720086628,1.0
TPTE2,0.99761355,0.056307525717379514,1.0
ATP2C2,0.9975477,0.05684894423389275,1.0
DUS3L,0.997259,0.060097455332972394,1.0
SIRT1,0.9971486,0.061721710882512215,1.0
BACH1,0.9971058,0.06226312939902545,1.0
KIAA0226,0.9970817,0.06226312939902545,1.0
MYO7B,0.99699676,0.06280454791553869,1.0
TDO2,0.9966254,0.06497022198159175,1.0
ANK3,0.9966234,0.06497022198159175,1.0
NRF1,0.9965593,0.06551164049810498,1.0
NRAS,0.99653435,0.06551164049810498,1.0
PGAP1,0.996479,0.06659447753113157,1.0
SOX6,0.99642605,0.06659447753113157,1.0
FGFR2,0.99625176,0.06767731456415804,1.0
DCN,0.9961438,0.06930157011369786,1.0
BMP5,0.9960188,0.07092582566323768,1.0
HM13,0.99601066,0.07092582566323768,1.0
RBM39,0.99588025,0.07146724417975092,1.0
CNTNAP4,0.9958674,0.07146724417975092,1.0
RABEP2,0.9956204,0.07200866269626416,1.0
CCNF,0.9953414,0.0725500812127775,1.0
HTR7,0.9952172,0.07309149972929074,1.0
BAP1,0.9951939,0.07309149972929074,1.0
STAG2,0.995048,0.07363291824580398,1.0
BIRC6,0.9950342,0.07417433676231722,1.0
CEP250,0.99495333,0.07471575527883056,1.0
PTPN11,0.99456584,0.07742284786139686,1.0
RASA1,0.99455667,0.07742284786139686,1.0
