gene,Score,p,qvalue
AP2B1,0.9925942,0.08149084017687924,0.9543053551333007
KDM5C,0.992572,0.08149084017687924,0.9543053551333007
STK11IP,0.992515,0.08149084017687924,0.9543053551333007
AMPD2,0.9921407,0.08401768793430187,0.9543053551333007
VAPA,0.9921191,0.08401768793430187,0.9543053551333007
SCARA5,0.99192625,0.08401768793430187,0.9543053551333007
KCNQ5,0.99189246,0.08528111181301323,0.9543053551333007
NCAPH,0.9918829,0.08528111181301323,0.9543053551333007
RASA1,0.9918486,0.08528111181301323,0.9543053551333007
TCF4,0.99156755,0.08654453569172449,0.9543053551333007
TSC2,0.9912571,0.08654453569172449,0.9543053551333007
SRSF2,0.99089956,0.08843967150979148,0.9543053551333007
PIK3C2B,0.9908432,0.08843967150979148,0.9543053551333007
PBRM1,0.9908132,0.08843967150979148,0.9543053551333007
FSIP2,0.9905661,0.09096651926721411,0.9543053551333007
SYT7,0.99034727,0.09222994314592536,0.9543053551333007
ATP6V1B1,0.9903156,0.09222994314592536,0.9543053551333007
ANO3,0.99030334,0.09222994314592536,0.9543053551333007
CSMD2,0.98993134,0.09412507896399236,0.9543053551333007
TMEM151B,0.9898879,0.09412507896399236,0.9543053551333007
NLRP6,0.9897967,0.09412507896399236,0.9543053551333007
MGAT3,0.98977506,0.09412507896399236,0.9543053551333007
SPTA1,0.9893054,0.09538850284270362,0.9543053551333007
SACS,0.98919827,0.09602021478205935,0.9543053551333007
CAPN11,0.98910207,0.09728363866077061,0.9543053551333007
PCSK9,0.9890386,0.09728363866077061,0.9543053551333007
NDUFS1,0.9887766,0.09791535060012624,0.9543053551333007
SMARCB1,0.9887579,0.09791535060012624,0.9543053551333007
CGN,0.9887012,0.09791535060012624,0.9543053551333007
XIRP2,0.988572,0.09854706253948198,0.9543053551333007
PLEKHH1,0.988192,0.0991787744788376,0.9543053551333007
ADAMTSL1,0.9879182,0.10044219835754886,0.9543053551333007
TAF1,0.9875594,0.10170562223626023,0.9543053551333007
BCLAF1,0.98737156,0.10296904611497149,0.9543053551333007
SPEN,0.98706776,0.10296904611497149,0.9543053551333007
NRAS,0.9866236,0.10296904611497149,0.9543053551333007
YLPM1,0.9863665,0.10549589387239411,0.9543053551333007
GALNT2,0.9861822,0.10675931775110548,0.9543053551333007
KMT2D,0.98585516,0.10675931775110548,0.9543053551333007
HSPG2,0.9858279,0.10675931775110548,0.9543053551333007
FAM189B,0.9857845,0.1073910296904611,0.9543053551333007
RAD54L2,0.98527664,0.10865445356917236,0.9543053551333007
GRIN3A,0.98500085,0.1092861655085281,0.9543053551333007
UBR4,0.9848245,0.10991787744788373,0.9543053551333007
RBL2,0.984553,0.11054958938723936,0.9543053551333007
PCNA,0.98420656,0.11244472520530635,0.9543053551333007
OSER1,0.9833965,0.1156032849020846,0.9543053551333007
ANKRD2,0.98311794,0.1156032849020846,0.9543053551333007
TUB,0.982851,0.1156032849020846,0.9543053551333007
RIMS1,0.9815663,0.1219204042956411,0.9543053551333007
FAM179A,0.98154634,0.1219204042956411,0.9543053551333007
SMARCA2,0.9814202,0.1219204042956411,0.9543053551333007
SCRIB,0.98114085,0.1238155401137081,0.9543053551333007
CLCN2,0.9809738,0.1238155401137081,0.9543053551333007
ATP6V0A4,0.9809209,0.12444725205306373,0.9543053551333007
NTM,0.9809169,0.12444725205306373,0.9543053551333007
CLOCK,0.9807941,0.12507896399241936,0.9543053551333007
CHFR,0.9804089,0.12507896399241936,0.9543053551333007
YAP1,0.97999865,0.12697409981048635,0.9543053551333007
SYNM,0.97991896,0.1282375236891976,0.9543053551333007
FRAS1,0.97986424,0.1282375236891976,0.9543053551333007
CDKN1B,0.97971237,0.12950094756790897,0.9543053551333007
HERC5,0.9796688,0.12950094756790897,0.9543053551333007
HRG,0.97918487,0.13265950726468723,0.9543053551333007
HCN4,0.97914517,0.13265950726468723,0.9543053551333007
ZBTB46,0.9790273,0.13265950726468723,0.9543053551333007
ACLY,0.9788168,0.13329121920404285,0.9543053551333007
LRIF1,0.97856104,0.1339229311433986,0.9543053551333007
MYO15A,0.9783221,0.1339229311433986,0.9543053551333007
CELSR3,0.97831863,0.1339229311433986,0.9543053551333007
NBEAL1,0.9782058,0.1339229311433986,0.9543053551333007
OR1Q1,0.9781964,0.1339229311433986,0.9543053551333007
GLDC,0.97798824,0.1339229311433986,0.9543053551333007
KALRN,0.97680116,0.13771320277953247,0.9543053551333007
ZFP62,0.97648174,0.1383449147188881,0.9543053551333007
CDH11,0.97597677,0.1402400505369551,0.9543053551333007
POLA2,0.9742079,0.14466203411244472,0.9543053551333007
PAN3,0.9740027,0.14466203411244472,0.9543053551333007
TMEM2,0.973709,0.14592545799115597,0.9543053551333007
CASC5,0.9734273,0.1465571699305116,0.9543053551333007
FBXO41,0.9733516,0.14718888186986723,0.9543053551333007
ZBTB48,0.9729364,0.14908401768793422,0.9543053551333007
SVIL,0.97286475,0.14908401768793422,0.9543053551333007
STIL,0.972784,0.14971572962728985,0.9543053551333007
PTPRF,0.9725089,0.15097915350600122,0.9543053551333007
MYRF,0.97245264,0.15097915350600122,0.9543053551333007
SNX25,0.9723823,0.15097915350600122,0.9543053551333007
MSH3,0.972219,0.15224257738471247,0.9543053551333007
NEDD4L,0.9720551,0.1528742893240682,0.9543053551333007
DAAM1,0.9719991,0.1528742893240682,0.9543053551333007
ERBB3,0.9719015,0.15350600126342384,0.9543053551333007
NEDD9,0.9718897,0.15350600126342384,0.9543053551333007
RBM10,0.9716205,0.15413771320277947,0.9543053551333007
